Lat,Lon,Elev,Type,Leaf_phenol,LeafType,Year,D13C,CO2_ppm,PFT,Site,categ,Proxy,group,D13Cstd
45.75,14.03,646,A,1,1,1995,18.62760449,359.75,BDT,113,3,TR,constant,-1.165732618
45.75,14.03,646,A,1,1,1996,18.57869591,361.59,BDT,113,3,TR,constant,-1.214641203
45.75,14.03,646,A,1,1,1997,18.10555168,363.19,BDT,113,3,TR,constant,-1.687785431
45.75,14.03,646,A,1,1,1998,18.70513832,365.2,BDT,113,3,TR,constant,-1.088198788
45.75,14.03,646,A,1,1,1999,20.42197999,367.41,BDT,113,3,TR,constant,0.628642885
45.75,14.03,646,A,1,1,2000,18.57633992,368.92,BDT,113,3,TR,constant,-1.216997186
45.75,14.03,646,A,1,1,2001,19.89885983,370.35,BDT,113,3,TR,constant,0.10552272
45.75,14.03,646,A,1,1,2002,17.87627158,372.17,BDT,113,3,TR,constant,-1.917065528
45.75,14.03,646,A,1,1,2003,18.85636349,374.44,BDT,113,3,TR,constant,-0.936973616
45.75,14.03,646,A,1,1,2004,19.61523558,376.65,BDT,113,3,TR,constant,-0.178101528
45.75,14.03,646,A,1,1,2005,18.45189576,378.69,BDT,113,3,TR,constant,-1.341441345
45.75,14.03,646,A,1,1,2006,20.6841192,380.83,BDT,113,3,TR,constant,0.890782091
45.75,14.03,646,A,1,1,2007,20.88329503,382.8,BDT,113,3,TR,constant,1.089957916
45.75,14.03,646,A,1,1,2008,17.80685055,384.65,BDT,113,3,TR,constant,-1.986486555
45.75,14.03,646,A,1,1,2009,17.84009567,386.53,BDT,113,3,TR,constant,-1.953241434
45.75,14.03,646,A,1,1,2010,19.30361179,388.57,BDT,113,3,TR,constant,-0.489725321
45.75,14.03,646,A,1,1,2011,19.3368564,390.65,BDT,113,3,TR,constant,-0.456480705
45.75,14.03,646,A,1,1,2012,18.06329732,392.77,BDT,113,3,TR,constant,-1.730039787
47.9,14.44166667,880,A,1,1,1979,20.28353775,336.1,BDT,114,3,TR,constant,0.716960266
47.9,14.44166667,880,A,1,1,1980,19.89599819,337.74,BDT,114,3,TR,constant,0.329420712
47.9,14.44166667,880,A,1,1,1981,19.47751764,339.37,BDT,114,3,TR,constant,-0.089059835
47.9,14.44166667,880,A,1,1,1982,19.43622617,340.78,BDT,114,3,TR,constant,-0.130351312
47.9,14.44166667,880,A,1,1,1983,19.14386657,342.2,BDT,114,3,TR,constant,-0.422710911
47.9,14.44166667,880,A,1,1,1984,19.73096014,343.79,BDT,114,3,TR,constant,0.164382658
47.9,14.44166667,880,A,1,1,1985,18.9979359,345.27,BDT,114,3,TR,constant,-0.568641579
47.9,14.44166667,880,A,1,1,1986,19.03999014,346.67,BDT,114,3,TR,constant,-0.526587338
47.9,14.44166667,880,A,1,1,1987,19.8785088,348.31,BDT,114,3,TR,constant,0.311931325
47.9,14.44166667,880,A,1,1,1988,19.79567085,350.35,BDT,114,3,TR,constant,0.229093374
47.9,14.44166667,880,A,1,1,1989,19.2621814,352.31,BDT,114,3,TR,constant,-0.304396075
47.9,14.44166667,880,A,1,1,1990,18.45692699,353.78,BDT,114,3,TR,constant,-1.109650485
47.9,14.44166667,880,A,1,1,1991,19.87027272,355,BDT,114,3,TR,constant,0.303695236
47.9,14.44166667,880,A,1,1,1992,18.51946905,355.93,BDT,114,3,TR,constant,-1.047108425
47.9,14.44166667,880,A,1,1,1993,19.10533614,356.71,BDT,114,3,TR,constant,-0.461241338
47.9,14.44166667,880,A,1,1,1994,18.16465179,357.95,BDT,114,3,TR,constant,-1.401925686
47.9,14.44166667,880,A,1,1,1995,18.66721429,359.75,BDT,114,3,TR,constant,-0.899363186
47.9,14.44166667,880,A,1,1,1996,18.70963104,361.59,BDT,114,3,TR,constant,-0.856946434
47.9,14.44166667,880,A,1,1,1997,19.20212056,363.19,BDT,114,3,TR,constant,-0.364456924
47.9,14.44166667,880,A,1,1,1998,19.52783745,365.2,BDT,114,3,TR,constant,-0.038740033
47.9,14.44166667,880,A,1,1,1999,19.14086982,367.41,BDT,114,3,TR,constant,-0.425707664
47.9,14.44166667,880,A,1,1,2000,19.10945815,368.92,BDT,114,3,TR,constant,-0.457119325
47.9,14.44166667,880,A,1,1,2001,19.28768137,370.35,BDT,114,3,TR,constant,-0.278896111
47.9,14.44166667,880,A,1,1,2002,19.28847419,372.17,BDT,114,3,TR,constant,-0.278103293
47.9,14.44166667,880,A,1,1,2003,18.83904634,374.44,BDT,114,3,TR,constant,-0.727531141
47.9,14.44166667,880,A,1,1,2004,19.64634522,376.65,BDT,114,3,TR,constant,0.079767746
47.9,14.44166667,880,A,1,1,2005,19.92986497,378.69,BDT,114,3,TR,constant,0.363287496
47.9,14.44166667,880,A,1,1,2006,19.20725128,380.83,BDT,114,3,TR,constant,-0.359326202
47.9,14.44166667,880,A,1,1,2007,19.15527695,382.8,BDT,114,3,TR,constant,-0.411300529
47.9,14.44166667,880,A,1,1,2008,19.16614427,384.65,BDT,114,3,TR,constant,-0.400433214
47.9,14.44166667,880,A,1,1,2009,19.29204267,386.53,BDT,114,3,TR,constant,-0.274534804
47.9,14.44166667,880,G,1,2,1979,18.29449729,336.1,NDT,115,5,TR,constant,0.533899697
47.9,14.44166667,880,G,1,2,1980,18.03372861,337.74,NDT,115,5,TR,constant,0.273131023
47.9,14.44166667,880,G,1,2,1981,17.8254582,339.37,NDT,115,5,TR,constant,0.064860611
47.9,14.44166667,880,G,1,2,1982,17.99306539,340.78,NDT,115,5,TR,constant,0.232467797
47.9,14.44166667,880,G,1,2,1983,16.81507516,342.2,NDT,115,5,TR,constant,-0.945522428
47.9,14.44166667,880,G,1,2,1984,17.86904921,343.79,NDT,115,5,TR,constant,0.108451618
47.9,14.44166667,880,G,1,2,1985,17.49330927,345.27,NDT,115,5,TR,constant,-0.267288318
47.9,14.44166667,880,G,1,2,1986,17.65001487,346.67,NDT,115,5,TR,constant,-0.110582718
47.9,14.44166667,880,G,1,2,1987,18.2876143,348.31,NDT,115,5,TR,constant,0.527016709
47.9,14.44166667,880,G,1,2,1988,17.91246897,350.35,NDT,115,5,TR,constant,0.151871377
47.9,14.44166667,880,G,1,2,1989,17.79834019,352.31,NDT,115,5,TR,constant,0.0377426
47.9,14.44166667,880,G,1,2,1990,16.516055,353.78,NDT,115,5,TR,constant,-1.24454259
47.9,14.44166667,880,G,1,2,1991,17.11005177,355,NDT,115,5,TR,constant,-0.650545818
47.9,14.44166667,880,G,1,2,1992,16.72422451,355.93,NDT,115,5,TR,constant,-1.036373083
47.9,14.44166667,880,G,1,2,1993,17.88205844,356.71,NDT,115,5,TR,constant,0.121460848
47.9,14.44166667,880,G,1,2,1994,16.57888805,357.95,NDT,115,5,TR,constant,-1.181709543
47.9,14.44166667,880,G,1,2,1995,17.46577099,359.75,NDT,115,5,TR,constant,-0.294826603
47.9,14.44166667,880,G,1,2,1996,18.50045686,361.59,NDT,115,5,TR,constant,0.739859276
47.9,14.44166667,880,G,1,2,1997,17.51902681,363.19,NDT,115,5,TR,constant,-0.241570777
47.9,14.44166667,880,G,1,2,1998,18.11519829,365.2,NDT,115,5,TR,constant,0.354600703
47.9,14.44166667,880,G,1,2,1999,17.48915262,367.41,NDT,115,5,TR,constant,-0.271444967
47.9,14.44166667,880,G,1,2,2000,17.28045616,368.92,NDT,115,5,TR,constant,-0.480141426
47.9,14.44166667,880,G,1,2,2001,17.12416558,370.35,NDT,115,5,TR,constant,-0.636432007
47.9,14.44166667,880,G,1,2,2002,16.88503414,372.17,NDT,115,5,TR,constant,-0.87556345
47.9,14.44166667,880,G,1,2,2003,17.25075126,374.44,NDT,115,5,TR,constant,-0.50984633
47.9,14.44166667,880,G,1,2,2004,18.29587573,376.65,NDT,115,5,TR,constant,0.535278139
47.9,14.44166667,880,G,1,2,2005,17.96179782,378.69,NDT,115,5,TR,constant,0.201200233
47.9,14.44166667,880,G,1,2,2006,16.97070375,380.83,NDT,115,5,TR,constant,-0.789893843
47.9,14.44166667,880,G,1,2,2007,17.62846823,382.8,NDT,115,5,TR,constant,-0.132129357
47.9,14.44166667,880,G,1,2,2008,17.69148674,384.65,NDT,115,5,TR,constant,-0.069110847
47.9,14.44166667,880,G,1,2,2009,18.26638738,386.53,NDT,115,5,TR,constant,0.505789794
47.9,14.44166667,880,G,1,2,2010,17.50407847,388.57,NDT,115,5,TR,constant,-0.256519118
47.9,14.44166667,880,G,2,2,1979,16.19872622,336.1,NET,116,4,TR,constant,-0.15607023
47.9,14.44166667,880,G,2,2,1980,16.70918237,337.74,NET,116,4,TR,constant,0.354385918
47.9,14.44166667,880,G,2,2,1981,15.97067947,339.37,NET,116,4,TR,constant,-0.384116979
47.9,14.44166667,880,G,2,2,1982,16.38739809,340.78,NET,116,4,TR,constant,0.032601642
47.9,14.44166667,880,G,2,2,1983,15.97182406,342.2,NET,116,4,TR,constant,-0.382972385
47.9,14.44166667,880,G,2,2,1984,16.50310394,343.79,NET,116,4,TR,constant,0.148307487
47.9,14.44166667,880,G,2,2,1985,16.742661,345.27,NET,116,4,TR,constant,0.387864548
47.9,14.44166667,880,G,2,2,1986,15.81646755,346.67,NET,116,4,TR,constant,-0.538328896
47.9,14.44166667,880,G,2,2,1987,16.35801205,348.31,NET,116,4,TR,constant,0.003215597
47.9,14.44166667,880,G,2,2,1988,16.36926103,350.35,NET,116,4,TR,constant,0.014464578
47.9,14.44166667,880,G,2,2,1989,16.75531097,352.31,NET,116,4,TR,constant,0.400514523
47.9,14.44166667,880,G,2,2,1990,15.81873471,353.78,NET,116,4,TR,constant,-0.536061743
47.9,14.44166667,880,G,2,2,1991,16.52647002,355,NET,116,4,TR,constant,0.171673567
47.9,14.44166667,880,G,2,2,1992,15.79777214,355.93,NET,116,4,TR,constant,-0.557024314
47.9,14.44166667,880,G,2,2,1993,15.60020882,356.71,NET,116,4,TR,constant,-0.754587627
47.9,14.44166667,880,G,2,2,1994,15.43437321,357.95,NET,116,4,TR,constant,-0.92042324
47.9,14.44166667,880,G,2,2,1995,15.71570444,359.75,NET,116,4,TR,constant,-0.639092007
47.9,14.44166667,880,G,2,2,1996,16.99693481,361.59,NET,116,4,TR,constant,0.642138362
47.9,14.44166667,880,G,2,2,1997,16.66393375,363.19,NET,116,4,TR,constant,0.309137305
47.9,14.44166667,880,G,2,2,1998,16.60227308,365.2,NET,116,4,TR,constant,0.247476627
47.9,14.44166667,880,G,2,2,1999,16.86331997,367.41,NET,116,4,TR,constant,0.508523523
47.9,14.44166667,880,G,2,2,2000,16.25907978,368.92,NET,116,4,TR,constant,-0.09571667
47.9,14.44166667,880,G,2,2,2001,16.35296167,370.35,NET,116,4,TR,constant,-0.00183478
47.9,14.44166667,880,G,2,2,2002,16.54112221,372.17,NET,116,4,TR,constant,0.186325765
47.9,14.44166667,880,G,2,2,2003,16.30223169,374.44,NET,116,4,TR,constant,-0.052564755
47.9,14.44166667,880,G,2,2,2004,17.32449842,376.65,NET,116,4,TR,constant,0.969701971
47.9,14.44166667,880,G,2,2,2005,16.99103792,378.69,NET,116,4,TR,constant,0.63624147
47.9,14.44166667,880,G,2,2,2006,16.51206888,380.83,NET,116,4,TR,constant,0.157272428
47.9,14.44166667,880,G,2,2,2007,16.41864469,382.8,NET,116,4,TR,constant,0.063848244
47.9,14.44166667,880,G,2,2,2008,16.71075024,384.65,NET,116,4,TR,constant,0.355953792
47.9,14.44166667,880,G,2,2,2009,16.30457061,386.53,NET,116,4,TR,constant,-0.05022584
47.9,14.44166667,880,G,2,2,2010,16.62788194,388.57,NET,116,4,TR,constant,0.273085495
47.8,14.44166667,900,A,1,1,1979,19.82222679,336.1,BDT,117,3,TR,constant,0.194352654
47.8,14.44166667,900,A,1,1,1980,19.72832453,337.74,BDT,117,3,TR,constant,0.100450396
47.8,14.44166667,900,A,1,1,1981,20.09580198,339.37,BDT,117,3,TR,constant,0.467927847
47.8,14.44166667,900,A,1,1,1982,19.87626154,340.78,BDT,117,3,TR,constant,0.248387401
47.8,14.44166667,900,A,1,1,1983,19.13339975,342.2,BDT,117,3,TR,constant,-0.494474388
47.8,14.44166667,900,A,1,1,1984,19.36431624,343.79,BDT,117,3,TR,constant,-0.263557896
47.8,14.44166667,900,A,1,1,1985,19.37478812,345.27,BDT,117,3,TR,constant,-0.253086015
47.8,14.44166667,900,A,1,1,1986,18.91442302,346.67,BDT,117,3,TR,constant,-0.713451117
47.8,14.44166667,900,A,1,1,1987,18.92546877,348.31,BDT,117,3,TR,constant,-0.702405363
47.8,14.44166667,900,A,1,1,1988,19.11482246,350.35,BDT,117,3,TR,constant,-0.513051674
47.8,14.44166667,900,A,1,1,1989,19.35642954,352.31,BDT,117,3,TR,constant,-0.271444595
47.8,14.44166667,900,A,1,1,1990,19.24163508,353.78,BDT,117,3,TR,constant,-0.386239058
47.8,14.44166667,900,A,1,1,1991,19.82833942,355,BDT,117,3,TR,constant,0.20046528
47.8,14.44166667,900,A,1,1,1992,18.47764718,355.93,BDT,117,3,TR,constant,-1.150226955
47.8,14.44166667,900,A,1,1,1993,18.89602054,356.71,BDT,117,3,TR,constant,-0.731853596
47.8,14.44166667,900,A,1,1,1994,18.2482501,357.95,BDT,117,3,TR,constant,-1.379624038
47.8,14.44166667,900,A,1,1,1995,19.89246759,359.75,BDT,117,3,TR,constant,0.264593456
47.8,14.44166667,900,A,1,1,1996,20.53307821,361.59,BDT,117,3,TR,constant,0.905204078
47.8,14.44166667,900,A,1,1,1997,20.40774342,363.19,BDT,117,3,TR,constant,0.779869287
47.8,14.44166667,900,A,1,1,1998,20.78681169,365.2,BDT,117,3,TR,constant,1.158937559
47.8,14.44166667,900,A,1,1,1999,19.93727829,367.41,BDT,117,3,TR,constant,0.309404154
47.8,14.44166667,900,A,1,1,2000,19.85338721,368.92,BDT,117,3,TR,constant,0.225513073
47.8,14.44166667,900,A,1,1,2001,19.46577046,370.35,BDT,117,3,TR,constant,-0.162103675
47.8,14.44166667,900,A,1,1,2002,19.5399227,372.17,BDT,117,3,TR,constant,-0.087951431
47.8,14.44166667,900,A,1,1,2003,19.26831775,374.44,BDT,117,3,TR,constant,-0.359556388
47.8,14.44166667,900,A,1,1,2004,19.84555429,376.65,BDT,117,3,TR,constant,0.217680152
47.8,14.44166667,900,A,1,1,2005,19.79353034,378.69,BDT,117,3,TR,constant,0.165656208
47.8,14.44166667,900,A,1,1,2006,18.9978115,380.83,BDT,117,3,TR,constant,-0.630062634
47.8,14.44166667,900,A,1,1,2007,19.51149307,382.8,BDT,117,3,TR,constant,-0.116381064
47.8,14.44166667,900,A,1,1,2008,19.46997266,384.65,BDT,117,3,TR,constant,-0.157901479
47.8,14.44166667,900,A,1,1,2009,19.41777513,386.53,BDT,117,3,TR,constant,-0.210099007
47.8,14.44166667,900,A,1,1,2010,19.90044635,388.57,BDT,117,3,TR,constant,0.272572211
47.8,14.44166667,900,G,1,2,1979,18.57667755,336.1,NDT,118,5,TR,constant,0.144713614
47.8,14.44166667,900,G,1,2,1980,18.70252515,337.74,NDT,118,5,TR,constant,0.270561217
47.8,14.44166667,900,G,1,2,1981,18.56717643,339.37,NDT,118,5,TR,constant,0.135212503
47.8,14.44166667,900,G,1,2,1982,18.3064483,340.78,NDT,118,5,TR,constant,-0.125515629
47.8,14.44166667,900,G,1,2,1983,17.89982254,342.2,NDT,118,5,TR,constant,-0.532141391
47.8,14.44166667,900,G,1,2,1984,18.16148329,343.79,NDT,118,5,TR,constant,-0.270480641
47.8,14.44166667,900,G,1,2,1985,18.80961426,345.27,NDT,118,5,TR,constant,0.377650327
47.8,14.44166667,900,G,1,2,1986,18.36020485,346.67,NDT,118,5,TR,constant,-0.071759086
47.8,14.44166667,900,G,1,2,1987,18.39212587,348.31,NDT,118,5,TR,constant,-0.039838061
47.8,14.44166667,900,G,1,2,1988,18.23630225,350.35,NDT,118,5,TR,constant,-0.195661683
47.8,14.44166667,900,G,1,2,1989,18.33110951,352.31,NDT,118,5,TR,constant,-0.100854417
47.8,14.44166667,900,G,1,2,1990,17.27691251,353.78,NDT,118,5,TR,constant,-1.155051424
47.8,14.44166667,900,G,1,2,1991,17.81958821,355,NDT,118,5,TR,constant,-0.612375721
47.8,14.44166667,900,G,1,2,1992,17.16201392,355.93,NDT,118,5,TR,constant,-1.269950009
47.8,14.44166667,900,G,1,2,1993,18.39401373,356.71,NDT,118,5,TR,constant,-0.037950198
47.8,14.44166667,900,G,1,2,1994,17.07912165,357.95,NDT,118,5,TR,constant,-1.352842287
47.8,14.44166667,900,G,1,2,1995,18.17584696,359.75,NDT,118,5,TR,constant,-0.256116974
47.8,14.44166667,900,G,1,2,1996,18.66778934,361.59,NDT,118,5,TR,constant,0.235825404
47.8,14.44166667,900,G,1,2,1997,17.68604198,363.19,NDT,118,5,TR,constant,-0.745921953
47.8,14.44166667,900,G,1,2,1998,18.72163,365.2,NDT,118,5,TR,constant,0.289666072
47.8,14.44166667,900,G,1,2,1999,18.23071712,367.41,NDT,118,5,TR,constant,-0.201246816
47.8,14.44166667,900,G,1,2,2000,18.02171637,368.92,NDT,118,5,TR,constant,-0.410247558
47.8,14.44166667,900,G,1,2,2001,17.4997692,370.35,NDT,118,5,TR,constant,-0.932194732
47.8,14.44166667,900,G,1,2,2002,17.04143468,372.17,NDT,118,5,TR,constant,-1.390529252
47.8,14.44166667,900,G,1,2,2003,17.80400205,374.44,NDT,118,5,TR,constant,-0.627961879
47.8,14.44166667,900,G,1,2,2004,18.35860893,376.65,NDT,118,5,TR,constant,-0.073354997
47.8,14.44166667,900,G,1,2,2005,18.21261742,378.69,NDT,118,5,TR,constant,-0.21934651
47.8,14.44166667,900,G,1,2,2006,17.44019041,380.83,NDT,118,5,TR,constant,-0.991773526
47.8,14.44166667,900,G,1,2,2007,17.72245426,382.8,NDT,118,5,TR,constant,-0.709509674
47.8,14.44166667,900,G,1,2,2008,17.96308842,384.65,NDT,118,5,TR,constant,-0.468875512
47.8,14.44166667,900,G,1,2,2009,19.03019965,386.53,NDT,118,5,TR,constant,0.598235721
47.8,14.44166667,900,G,1,2,2010,18.41316135,388.57,NDT,118,5,TR,constant,-0.018802578
47.8,14.44166667,900,G,2,2,1979,17.38631238,336.1,NET,119,4,TR,constant,0.354476928
47.8,14.44166667,900,G,2,2,1980,17.4388206,337.74,NET,119,4,TR,constant,0.406985147
47.8,14.44166667,900,G,2,2,1981,16.87638331,339.37,NET,119,4,TR,constant,-0.155452142
47.8,14.44166667,900,G,2,2,1982,17.05407289,340.78,NET,119,4,TR,constant,0.022237438
47.8,14.44166667,900,G,2,2,1983,16.50259678,342.2,NET,119,4,TR,constant,-0.529238674
47.8,14.44166667,900,G,2,2,1984,16.97190821,343.79,NET,119,4,TR,constant,-0.059927239
47.8,14.44166667,900,G,2,2,1985,16.99275399,345.27,NET,119,4,TR,constant,-0.039081457
47.8,14.44166667,900,G,2,2,1986,16.61783087,346.67,NET,119,4,TR,constant,-0.414004581
47.8,14.44166667,900,G,2,2,1987,16.55585038,348.31,NET,119,4,TR,constant,-0.475985069
47.8,14.44166667,900,G,2,2,1988,16.76504345,350.35,NET,119,4,TR,constant,-0.266792002
47.8,14.44166667,900,G,2,2,1989,16.86993953,352.31,NET,119,4,TR,constant,-0.161895921
47.8,14.44166667,900,G,2,2,1990,16.34944375,353.78,NET,119,4,TR,constant,-0.682391702
47.8,14.44166667,900,G,2,2,1991,16.81817716,355,NET,119,4,TR,constant,-0.213658292
47.8,14.44166667,900,G,2,2,1992,16.22435497,355.93,NET,119,4,TR,constant,-0.807480483
47.8,14.44166667,900,G,2,2,1993,16.90137958,356.71,NET,119,4,TR,constant,-0.130455873
47.8,14.44166667,900,G,2,2,1994,16.53722412,357.95,NET,119,4,TR,constant,-0.494611328
47.8,14.44166667,900,G,2,2,1995,16.37127344,359.75,NET,119,4,TR,constant,-0.660562017
47.8,14.44166667,900,G,2,2,1996,17.21592191,361.59,NET,119,4,TR,constant,0.184086456
47.8,14.44166667,900,G,2,2,1997,17.16430153,363.19,NET,119,4,TR,constant,0.132466082
47.8,14.44166667,900,G,2,2,1998,17.44686962,365.2,NET,119,4,TR,constant,0.415034163
47.8,14.44166667,900,G,2,2,1999,17.71881765,367.41,NET,119,4,TR,constant,0.686982199
47.8,14.44166667,900,G,2,2,2000,17.0718453,368.92,NET,119,4,TR,constant,0.040009846
47.8,14.44166667,900,G,2,2,2001,17.11373611,370.35,NET,119,4,TR,constant,0.081900654
47.8,14.44166667,900,G,2,2,2002,17.33351111,372.17,NET,119,4,TR,constant,0.301675661
47.8,14.44166667,900,G,2,2,2003,17.16729395,374.44,NET,119,4,TR,constant,0.135458495
47.8,14.44166667,900,G,2,2,2004,17.57499897,376.65,NET,119,4,TR,constant,0.543163522
47.8,14.44166667,900,G,2,2,2005,17.52316073,378.69,NET,119,4,TR,constant,0.491325283
47.8,14.44166667,900,G,2,2,2006,16.77260611,380.83,NET,119,4,TR,constant,-0.259229341
47.8,14.44166667,900,G,2,2,2007,16.908485,382.8,NET,119,4,TR,constant,-0.123350448
47.8,14.44166667,900,G,2,2,2008,17.08612803,384.65,NET,119,4,TR,constant,0.054292581
47.8,14.44166667,900,G,2,2,2009,17.05501087,386.53,NET,119,4,TR,constant,0.023175419
47.8,14.44166667,900,G,2,2,2010,17.0657915,388.57,NET,119,4,TR,constant,0.033956046
47.7,14.44166667,890,A,1,1,1979,18.69168472,336.1,BDT,120,3,TR,constant,0.228321352
47.7,14.44166667,890,A,1,1,1980,18.55615083,337.74,BDT,120,3,TR,constant,0.092787467
47.7,14.44166667,890,A,1,1,1981,18.67173065,339.37,BDT,120,3,TR,constant,0.208367287
47.7,14.44166667,890,A,1,1,1982,18.64093615,340.78,BDT,120,3,TR,constant,0.177572789
47.7,14.44166667,890,A,1,1,1983,17.57624233,342.2,BDT,120,3,TR,constant,-0.887121029
47.7,14.44166667,890,A,1,1,1984,18.54817187,343.79,BDT,120,3,TR,constant,0.084808507
47.7,14.44166667,890,A,1,1,1985,18.55862699,345.27,BDT,120,3,TR,constant,0.095263627
47.7,14.44166667,890,A,1,1,1986,18.19301216,346.67,BDT,120,3,TR,constant,-0.270351204
47.7,14.44166667,890,A,1,1,1987,18.97778736,348.31,BDT,120,3,TR,constant,0.514423999
47.7,14.44166667,890,A,1,1,1988,18.66491448,350.35,BDT,120,3,TR,constant,0.201551115
47.7,14.44166667,890,A,1,1,1989,19.2621814,352.31,BDT,120,3,TR,constant,0.79881804
47.7,14.44166667,890,A,1,1,1990,18.17472779,353.78,BDT,120,3,TR,constant,-0.288635574
47.7,14.44166667,890,A,1,1,1991,18.77066519,355,BDT,120,3,TR,constant,0.307301825
47.7,14.44166667,890,A,1,1,1992,17.27673536,355.93,BDT,120,3,TR,constant,-1.186628
47.7,14.44166667,890,A,1,1,1993,18.51946905,356.71,BDT,120,3,TR,constant,0.05610569
47.7,14.44166667,890,A,1,1,1994,17.59028483,357.95,BDT,120,3,TR,constant,-0.873078534
47.7,14.44166667,890,A,1,1,1995,18.52079997,359.75,BDT,120,3,TR,constant,0.057436604
47.7,14.44166667,890,A,1,1,1996,18.72009201,361.59,BDT,120,3,TR,constant,0.256728645
47.7,14.44166667,890,A,1,1,1997,18.73113023,363.19,BDT,120,3,TR,constant,0.267766871
47.7,14.44166667,890,A,1,1,1998,19.55927395,365.2,BDT,120,3,TR,constant,1.09591059
47.7,14.44166667,890,A,1,1,1999,19.45509296,367.41,BDT,120,3,TR,constant,0.991729595
47.7,14.44166667,890,A,1,1,2000,19.49700402,368.92,BDT,120,3,TR,constant,1.033640655
47.7,14.44166667,890,A,1,1,2001,18.7433243,370.35,BDT,120,3,TR,constant,0.279960932
47.7,14.44166667,890,A,1,1,2002,18.0226412,372.17,BDT,120,3,TR,constant,-0.440722164
47.7,14.44166667,890,A,1,1,2003,17.91890311,374.44,BDT,120,3,TR,constant,-0.544460255
47.7,14.44166667,890,A,1,1,2004,18.85028661,376.65,BDT,120,3,TR,constant,0.386923243
47.7,14.44166667,890,A,1,1,2005,19.13334772,378.69,BDT,120,3,TR,constant,0.669984356
47.7,14.44166667,890,A,1,1,2006,18.21317837,380.83,BDT,120,3,TR,constant,-0.250184989
47.7,14.44166667,890,A,1,1,2007,18.23446067,382.8,BDT,120,3,TR,constant,-0.228902697
47.7,14.44166667,890,A,1,1,2008,18.69504479,384.65,BDT,120,3,TR,constant,0.231681422
47.7,14.44166667,890,A,1,1,2009,18.36049413,386.53,BDT,120,3,TR,constant,-0.102869232
47.7,14.44166667,890,A,1,1,2010,18.93635822,388.57,BDT,120,3,TR,constant,0.472994855
47.7,14.44166667,890,G,2,2,1979,15.55400925,336.1,NET,121,4,TR,constant,-0.056296733
47.7,14.44166667,890,G,2,2,1980,15.98058988,337.74,NET,121,4,TR,constant,0.370283896
47.7,14.44166667,890,G,2,2,1981,15.81468667,339.37,NET,121,4,TR,constant,0.204380691
47.7,14.44166667,890,G,2,2,1982,15.74238981,340.78,NET,121,4,TR,constant,0.13208383
47.7,14.44166667,890,G,2,2,1983,15.08843356,342.2,NET,121,4,TR,constant,-0.521872419
47.7,14.44166667,890,G,2,2,1984,15.43168817,343.79,NET,121,4,TR,constant,-0.17861781
47.7,14.44166667,890,G,2,2,1985,15.66034453,345.27,NET,121,4,TR,constant,0.050038544
47.7,14.44166667,890,G,2,2,1986,15.17213157,346.67,NET,121,4,TR,constant,-0.438174417
47.7,14.44166667,890,G,2,2,1987,15.51545917,348.31,NET,121,4,TR,constant,-0.094846814
47.7,14.44166667,890,G,2,2,1988,15.95298069,350.35,NET,121,4,TR,constant,0.342674705
47.7,14.44166667,890,G,2,2,1989,16.27623506,352.31,NET,121,4,TR,constant,0.665929074
47.7,14.44166667,890,G,2,2,1990,15.4964176,353.78,NET,121,4,TR,constant,-0.113888379
47.7,14.44166667,890,G,2,2,1991,15.5587856,355,NET,121,4,TR,constant,-0.051520388
47.7,14.44166667,890,G,2,2,1992,14.49942227,355.93,NET,121,4,TR,constant,-1.110883711
47.7,14.44166667,890,G,2,2,1993,15.04951711,356.71,NET,121,4,TR,constant,-0.560788878
47.7,14.44166667,890,G,2,2,1994,15.07074965,357.95,NET,121,4,TR,constant,-0.539556334
47.7,14.44166667,890,G,2,2,1995,14.93636698,359.75,NET,121,4,TR,constant,-0.673938999
47.7,14.44166667,890,G,2,2,1996,15.06144291,361.59,NET,121,4,TR,constant,-0.548863073
47.7,14.44166667,890,G,2,2,1997,15.13461519,363.19,NET,121,4,TR,constant,-0.475690796
47.7,14.44166667,890,G,2,2,1998,15.65507638,365.2,NET,121,4,TR,constant,0.044770398
47.7,14.44166667,890,G,2,2,1999,16.04048019,367.41,NET,121,4,TR,constant,0.430174207
47.7,14.44166667,890,G,2,2,2000,15.48919442,368.92,NET,121,4,TR,constant,-0.121111565
47.7,14.44166667,890,G,2,2,2001,15.43737524,370.35,NET,121,4,TR,constant,-0.172930747
47.7,14.44166667,890,G,2,2,2002,15.1677976,372.17,NET,121,4,TR,constant,-0.442508384
47.7,14.44166667,890,G,2,2,2003,14.82565278,374.44,NET,121,4,TR,constant,-0.784653205
47.7,14.44166667,890,G,2,2,2004,15.44966828,376.65,NET,121,4,TR,constant,-0.160637706
47.7,14.44166667,890,G,2,2,2005,15.41879537,378.69,NET,121,4,TR,constant,-0.191510615
47.7,14.44166667,890,G,2,2,2006,15.4296655,380.83,NET,121,4,TR,constant,-0.180640481
47.7,14.44166667,890,G,2,2,2007,15.32602353,382.8,NET,121,4,TR,constant,-0.284282457
47.7,14.44166667,890,G,2,2,2008,15.85675654,384.65,NET,121,4,TR,constant,0.246450552
47.7,14.44166667,890,G,2,2,2009,15.48244401,386.53,NET,121,4,TR,constant,-0.127861969
47.7,14.44166667,890,G,2,2,2010,15.53475607,388.57,NET,121,4,TR,constant,-0.075549911
