Site,Lat,Lon,PFT,Year,D13C_gpp,D13C_gs,D13C_6-8,Discr_mod,Stom_mod,beta_stress,Obs
426,8.97,-79.38,BET,2002,NA,24.38502703,24.57556397,simple,Prentice,0,22.35314768
426,8.97,-79.38,BET,2002,NA,24.38502703,24.57556397,simple,Prentice,0,18.91981768
426,8.97,-79.38,BET,2002,NA,24.38502703,24.57556397,simple,Prentice,0,22.51981768
427,35.974,-79.1,BDT,1999,21.64252542,21.99312149,21.99312149,simple,Prentice,0.873944362,20.80690361
427,35.974,-79.1,BDT,1999,21.64252542,21.99312149,21.99312149,simple,Prentice,0.873944362,20.60690361
427,35.974,-79.1,BDT,1999,21.64252542,21.99312149,21.99312149,simple,Prentice,0.873944362,20.80690361
428,35.977,-79.093,NET,1999,21.36150352,21.2792071,21.87331893,simple,Prentice,0.868017077,20.67961185
428,35.977,-79.093,NDT,1999,21.5531626,21.89630031,21.89630031,simple,Prentice,0.873944362,19.02961185
429,45.842511,-78.724986,NET,1983,21.64333959,21.70409531,21.41193201,simple,Prentice,0.978299439,18.03578209
430,35.7715,-78.6384,BDT,2011,21.63622772,22.10046194,22.10046194,simple,Prentice,0.88887918,19.04411585
431,38.906058,-76.971796,NDT,2016,21.42231811,21.6038584,21.6038584,simple,Prentice,0.995172342,19.62342579
432,38.910335,-76.971265,NDT,2016,21.42231811,21.6038584,21.6038584,simple,Prentice,0.995172342,21.97393662
433,38.908682,-76.971053,NDT,2016,21.42231811,21.6038584,21.6038584,simple,Prentice,0.995172342,19.70699593
434,38.910156,-76.961893,NDT,2016,21.42231811,21.6038584,21.6038584,simple,Prentice,0.995172342,20.46199298
435,38.914275,-76.957572,NDT,2016,21.42231811,21.6038584,21.6038584,simple,Prentice,0.995172342,20.60278335
436,36.843387,-76.829121,NDT,2016,21.82629285,22.13082387,22.13082387,simple,Prentice,0.995333552,20.46788445
437,36.843371,-76.829085,NDT,2016,21.82629285,22.13082387,22.13082387,simple,Prentice,0.995333552,22.20624881
438,45.2,-75.62,NET,1997,21.35306769,21.31268222,21.37800358,simple,Prentice,0.984538376,21.83618669
438,45.2,-75.62,BDT,1997,21.57360332,21.48073205,21.48073205,simple,Prentice,0.985428194,23.86618669
438,45.2,-75.62,BDT,1997,21.57360332,21.48073205,21.48073205,simple,Prentice,0.985428194,19.33618669
439,43.0492,-75.38116667,BDT,2011,22.38215039,22.12542973,22.12542973,simple,Prentice,0.994781017,22.10612331
440,39.947251,-75.148861,NDT,2016,21.23478085,21.47367395,21.47367395,simple,Prentice,0.992830535,20.18054381
441,39.947213,-75.148767,NDT,2016,21.23478085,21.47367395,21.47367395,simple,Prentice,0.992830535,20.30295731
442,41.619261,-74.59254,NET,1999,21.50655307,21.53828839,21.45947325,simple,Prentice,0.92752711,18.99490384
443,41.313795,-73.399359,NET,1988,21.43309187,21.17297506,21.98559941,simple,Prentice,0.98644342,20.53676665
444,41.966272,-73.312415,NET,1984,21.87619734,21.59235649,22.5182007,simple,Prentice,0.998156031,18.68570856
445,41.962204,-73.299882,NET,1984,21.87619734,21.59235649,22.5182007,simple,Prentice,0.998156031,19.29392029
446,41.171283,-73.255631,NET,1981,21.3133794,21.3056817,21.56294279,simple,Prentice,0.991965969,21.50493807
447,41.313788,-72.919655,NET,1981,21.32207887,21.32054257,21.6048118,simple,Prentice,0.980892758,20.88946429
448,41.5544,-72.65492778,BDT,2011,22.00575407,21.71364454,21.71364454,simple,Prentice,0.999048213,20.88328502
449,-40.783,-72.333,BET,1985,22.54655168,22.56608394,22.17610529,simple,Prentice,1,21.8
450,-39.55,-72.05,BDT,1985,21.65519108,21.53114082,21.53114082,simple,Prentice,1,23.3
451,8.5,-71,BDT,1988,23.44357592,23.7696096,23.7696096,simple,Prentice,1,21.31391899
451,8.5,-71,BET,1988,23.43207275,23.5152559,23.76434245,simple,Prentice,1,21.30391899
451,8.5,-71,BET,1988,23.43207275,23.5152559,23.76434245,simple,Prentice,1,24.01391899
451,8.5,-71,BDT,1988,23.44357592,23.7696096,23.7696096,simple,Prentice,1,22.31391899
452,-26.12,-70.6,BET,1997,NA,20.60021051,20.92502225,simple,Prentice,0,17.03399722
452,-26.12,-70.6,BET,1997,NA,20.60021051,20.92502225,simple,Prentice,0,13.25899722
452,-26.12,-70.6,BET,1997,NA,20.60021051,20.92502225,simple,Prentice,0,17.30899722
452,-26.12,-70.6,BET,1997,NA,20.60021051,20.92502225,simple,Prentice,0,17.50899722
453,-24.96,-70.43,NET,1997,20.48316961,20.31165228,20.86711783,simple,Prentice,0.035871153,17.2345029
453,-24.96,-70.43,BET,1997,20.63648061,20.4892288,21.09110603,simple,Prentice,0.037290075,14.3345029
454,9.617,-70.2,BET,1986,NA,22.95615804,22.57453389,simple,Prentice,0,20.76820791
454,9.617,-70.2,BET,1986,NA,22.95615804,22.57453389,simple,Prentice,0,22.56820791
454,9.617,-70.2,BET,1986,NA,22.95615804,22.57453389,simple,Prentice,0,21.55820791
454,9.617,-70.2,BET,1986,NA,22.95615804,22.57453389,simple,Prentice,0,22.01820791
454,9.617,-70.2,BET,1986,NA,22.95615804,22.57453389,simple,Prentice,0,21.01820791
454,9.617,-70.2,BDT,1986,22.94193499,22.56439033,22.56439033,simple,Prentice,0.967312773,20.61820791
455,9.417,-69.25,BET,1994,NA,23.14092478,23.90667082,simple,Prentice,0,21.03427627
455,9.417,-69.25,BET,1994,NA,23.14092478,23.90667082,simple,Prentice,0,21.53427627
456,44.507157,-69.019144,NET,1999,21.49178028,21.49576869,21.51629576,simple,Prentice,0.968561093,17.86303093
457,2,-67,BDT,1980,24.41335202,24.42671903,24.42671903,simple,Prentice,1,22.36923037
457,2,-67,BDT,1980,24.41335202,24.42671903,24.42671903,simple,Prentice,1,21.36923037
457,2,-67,BDT,1980,24.41335202,24.42671903,24.42671903,simple,Prentice,1,24.66923037
457,2,-67,BET,1980,NA,24.44884062,24.44229781,simple,Prentice,0,24.06923037
457,2,-67,BET,1980,NA,24.44884062,24.44229781,simple,Prentice,0,27.16923037
458,10.333,-66.833,BET,1986,NA,23.5601649,23.95230142,simple,Prentice,0,21.84216694
458,10.333,-66.833,BET,1986,NA,23.5601649,23.95230142,simple,Prentice,0,19.34851694
459,45.93,-66.63,NET,1992,21.28809825,21.45567628,21.57493882,simple,Prentice,0.98590972,18.09188585
459,45.93,-66.63,NDT,1992,21.58948847,21.59290705,21.59290705,simple,Prentice,0.986709396,21.28842313
460,18.32,-65.82,BDT,1991,23.24295863,23.50180021,23.50180021,simple,Prentice,0.929953734,27.11498971
460,18.32,-65.82,BDT,1991,23.24295863,23.50180021,23.50180021,simple,Prentice,0.929953734,20.99498971
460,18.32,-65.82,BDT,1991,23.24295863,23.50180021,23.50180021,simple,Prentice,0.929953734,20.86498971
460,18.32,-65.82,BDT,1991,23.24295863,23.50180021,23.50180021,simple,Prentice,0.929953734,25.60498971
460,18.32,-65.82,BET,1991,NA,23.26162988,23.52656889,simple,Prentice,0,28.63498971
460,18.32,-65.82,BET,1991,NA,23.26162988,23.52656889,simple,Prentice,0,19.94498971
460,18.32,-65.82,BET,1991,NA,23.26162988,23.52656889,simple,Prentice,0,20.02498971
460,18.32,-65.82,BET,1991,NA,23.26162988,23.52656889,simple,Prentice,0,23.70498971
460,18.32,-65.82,BDT,1991,23.24295863,23.50180021,23.50180021,simple,Prentice,0.929953734,22.60498971
461,18.3,-65.783,BDT,1995,23.31960959,23.52441967,23.52441967,simple,Prentice,1,23.96414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,23.96414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,22.76414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,21.36414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,20.36414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,18.86414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,22.06414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,22.76414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,24.26414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,23.96414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,24.96414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,23.06414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,22.26414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,23.66414008
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,21.69747341
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,22.69747341
461,18.3,-65.783,BET,1995,NA,23.53433569,23.54605186,simple,Prentice,0,24.26414008
461,18.3,-65.783,BDT,1995,23.31960959,23.52441967,23.52441967,simple,Prentice,1,23.31414008
462,10.617,-61.267,BET,2002,NA,23.78553263,24.22085747,simple,Prentice,0,19.17419122
462,10.617,-61.267,BET,2002,NA,23.78553263,24.22085747,simple,Prentice,0,21.51419122
462,10.617,-61.267,BET,2002,NA,23.78553263,24.22085747,simple,Prentice,0,20.31419122
463,10.717,-61.25,BET,2002,NA,23.78553263,24.22085747,simple,Prentice,0,21.58941182
463,10.717,-61.25,BET,2002,NA,23.78553263,24.22085747,simple,Prentice,0,23.24741182
464,-2.5,-60,BDT,1993,24.19978767,24.55166033,24.55166033,simple,Prentice,1,23.12916804
464,-2.5,-60,BET,1993,NA,24.45097657,24.574716,simple,Prentice,0,23.72916804
465,-2.5,-54.967,BDT,1999,23.93552357,24.10728653,24.10728653,simple,Prentice,1,23.27566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,24.37566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,22.67566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,21.37566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,20.07566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,22.37566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.77566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,20.77566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.97566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,22.27566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.17566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,25.57566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,22.27566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.57566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.97566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,20.87566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,21.37566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.47566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,20.57566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,24.07566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.07566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,22.37566804
465,-2.5,-54.967,BET,1999,NA,24.03256662,24.13168983,simple,Prentice,0,23.87566804
466,-2.85,-54.95,BDT,2007,23.98257479,24.18225086,24.18225086,simple,Prentice,0.99962004,20.96161486
466,-2.85,-54.95,BDT,2007,23.98257479,24.18225086,24.18225086,simple,Prentice,0.99962004,20.46161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,25.66161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.56161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.06161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.16161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,27.86161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,24.66161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,23.46161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.26161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,23.86161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,25.31161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.06161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,20.16161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,26.56161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,24.16161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.36161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,24.06161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,24.26161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,25.96161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,21.36161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,25.46161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,23.26161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,27.56161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,23.06161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,22.06161486
466,-2.85,-54.95,BET,2007,NA,24.1461187,24.20484573,simple,Prentice,0,27.06161486
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.32147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,20.52147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.72147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.02147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.02147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.92147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,24.32147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.32147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,26.92147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,20.42147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.42147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,24.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.12147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.72147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.92147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,20.12147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,25.02147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,20.92147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.52147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,24.92147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,21.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,20.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.32147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.22147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,23.82147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.32147883
467,5.3,-53.5,BET,2000,NA,24.10807001,24.07575006,simple,Prentice,0,22.12147883
467,5.3,-53.5,BDT,2000,24.03095482,24.0472662,24.0472662,simple,Prentice,0.999984403,22.92147883
468,5,-53,BDT,1994,23.88935666,23.89848303,23.89848303,simple,Prentice,1,22.23
468,5,-53,BET,1994,NA,24.0843034,23.91801686,simple,Prentice,0,22.86058953
468,5,-53,BET,1994,NA,24.0843034,23.91801686,simple,Prentice,0,20.39
468,5,-53,BET,1994,NA,24.0843034,23.91801686,simple,Prentice,0,19.33
468,5,-53,BET,1994,NA,24.0843034,23.91801686,simple,Prentice,0,22.18
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,22.33904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,24.85904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,26.08904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,19.83904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,26.03904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,19.28904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,26.53904827
469,5.03,-53,BET,1997,NA,24.0563963,23.9105699,simple,Prentice,0,22.18904827
470,5.33,-52.83,BDT,2000,23.93083857,23.84642195,23.84642195,simple,Prentice,0.999996523,22.02153799
470,5.33,-52.83,BDT,2000,23.93083857,23.84642195,23.84642195,simple,Prentice,0.999996523,23.72153799
470,5.33,-52.83,BDT,2000,23.93083857,23.84642195,23.84642195,simple,Prentice,0.999996523,21.32153799
470,5.33,-52.83,BDT,2000,23.93083857,23.84642195,23.84642195,simple,Prentice,0.999996523,23.12153799
470,5.33,-52.83,BDT,2000,23.93083857,23.84642195,23.84642195,simple,Prentice,0.999996523,23.62153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,21.52153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,22.92153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.92153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.22153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,22.52153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,21.82153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,22.42153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.02153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.22153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,21.12153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,20.62153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,21.02153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.62153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,24.12153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,23.92153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,22.42153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,24.52153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,21.82153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,24.52153799
470,5.33,-52.83,BET,2000,NA,23.83855318,23.86957337,simple,Prentice,0,25.32153799
